,행정구역명,기준일,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,기준월,기준년
1430,정방동,2019-11-01,2289,1314,1.74,1148,1141,1.01,11,2019
1431,정방동,2019-12-01,2276,1302,1.75,1142,1134,1.01,12,2019
1432,정방동,2020-01-01,2258,1291,1.75,1137,1121,1.01,1,2020
1433,정방동,2020-02-01,2259,1298,1.74,1137,1122,1.01,2,2020
1434,정방동,2020-03-01,2243,1290,1.74,1130,1113,1.02,3,2020
1435,정방동,2020-04-01,2238,1289,1.74,1123,1115,1.01,4,2020
1436,정방동,2020-05-01,2231,1295,1.72,1126,1105,1.02,5,2020
1437,정방동,2020-06-01,2245,1307,1.72,1127,1118,1.01,6,2020
1438,정방동,2020-07-01,2238,1303,1.72,1126,1112,1.01,7,2020
1439,정방동,2020-08-01,2217,1292,1.72,1117,1100,1.02,8,2020
1440,정방동,2020-09-01,2217,1297,1.71,1117,1100,1.02,9,2020
1441,정방동,2020-10-01,2211,1294,1.71,1116,1095,1.02,10,2020
1442,정방동,2020-11-01,2203,1300,1.69,1113,1090,1.02,11,2020
1443,정방동,2020-12-01,2196,1309,1.68,1109,1087,1.02,12,2020
1444,정방동,2021-01-01,2184,1302,1.68,1101,1083,1.02,1,2021
1445,정방동,2021-02-01,2157,1296,1.66,1093,1064,1.03,2,2021
1446,정방동,2021-03-01,2122,1268,1.67,1078,1044,1.03,3,2021
1447,정방동,2021-04-01,2126,1269,1.68,1074,1052,1.02,4,2021
1448,정방동,2021-05-01,2136,1280,1.67,1078,1058,1.02,5,2021
1449,정방동,2021-06-01,2132,1285,1.66,1078,1054,1.02,6,2021
1450,정방동,2021-07-01,2148,1298,1.65,1091,1057,1.03,7,2021
1451,정방동,2021-08-01,2145,1302,1.65,1084,1061,1.02,8,2021
1452,조천읍,2018-01-01,23456,10086,2.33,12062,11394,1.06,1,2018
1453,조천읍,2018-02-01,23511,10113,2.32,12102,11409,1.06,2,2018
1454,조천읍,2018-03-01,23583,10168,2.32,12143,11440,1.06,3,2018
1455,조천읍,2018-04-01,23659,10220,2.31,12180,11479,1.06,4,2018
1456,조천읍,2018-05-01,23718,10263,2.31,12215,11503,1.06,5,2018
1457,조천읍,2018-06-01,23780,10314,2.31,12242,11538,1.06,6,2018
1458,조천읍,2018-07-01,23888,10374,2.3,12305,11583,1.06,7,2018
1459,조천읍,2018-08-01,23926,10399,2.3,12334,11592,1.06,8,2018
1460,조천읍,2018-09-01,23997,10451,2.3,12362,11635,1.06,9,2018
1461,조천읍,2018-10-01,24026,10478,2.29,12368,11658,1.06,10,2018
1462,조천읍,2018-11-01,24088,10534,2.29,12412,11676,1.06,11,2018
1463,조천읍,2018-12-01,24106,10538,2.29,12431,11675,1.06,12,2018
1464,조천읍,2019-01-01,24124,10570,2.28,12442,11682,1.07,1,2019
1465,조천읍,2019-02-01,24228,10612,2.28,12498,11730,1.07,2,2019
1466,조천읍,2019-03-01,24312,10662,2.28,12527,11785,1.06,3,2019
1467,조천읍,2019-04-01,24346,10667,2.28,12531,11815,1.06,4,2019
1468,조천읍,2019-05-01,24378,10696,2.28,12522,11856,1.06,5,2019
1469,조천읍,2019-06-01,24417,10718,2.28,12534,11883,1.05,6,2019
1470,조천읍,2019-07-01,24468,10760,2.27,12559,11909,1.05,7,2019
1471,조천읍,2019-08-01,24456,10758,2.27,12552,11904,1.05,8,2019
1472,조천읍,2019-09-01,24531,10796,2.27,12583,11948,1.05,9,2019
1473,조천읍,2019-10-01,24568,10815,2.27,12607,11961,1.05,10,2019
1474,조천읍,2019-11-01,24614,10862,2.27,12637,11977,1.06,11,2019
1475,조천읍,2019-12-01,24670,10889,2.27,12666,12004,1.06,12,2019
1476,조천읍,2020-01-01,24803,10938,2.27,12747,12056,1.06,1,2020
1477,조천읍,2020-02-01,24937,10997,2.27,12820,12117,1.06,2,2020
1478,조천읍,2020-03-01,24964,11025,2.26,12812,12152,1.05,3,2020
1479,조천읍,2020-04-01,24995,11085,2.25,12828,12167,1.05,4,2020
1480,조천읍,2020-05-01,24976,11156,2.24,12804,12172,1.05,5,2020
1481,조천읍,2020-06-01,25058,11212,2.23,12823,12235,1.05,6,2020
1482,조천읍,2020-07-01,25149,11277,2.23,12873,12276,1.05,7,2020
1483,조천읍,2020-08-01,25168,11304,2.23,12882,12286,1.05,8,2020
1484,조천읍,2020-09-01,25246,11368,2.22,12912,12334,1.05,9,2020
1485,조천읍,2020-10-01,25295,11384,2.22,12935,12360,1.05,10,2020
1486,조천읍,2020-11-01,25328,11397,2.22,12950,12378,1.05,11,2020
1487,조천읍,2020-12-01,25339,11436,2.22,12958,12381,1.05,12,2020
1488,조천읍,2021-01-01,25361,11469,2.21,12963,12398,1.05,1,2021
1489,조천읍,2021-02-01,25407,11525,2.2,12980,12427,1.04,2,2021
1490,조천읍,2021-03-01,25324,11471,2.21,12960,12364,1.05,3,2021
1491,조천읍,2021-04-01,25380,11500,2.21,12990,12390,1.05,4,2021
1492,조천읍,2021-05-01,25427,11539,2.2,13002,12425,1.05,5,2021
1493,조천읍,2021-06-01,25439,11550,2.2,13017,12422,1.05,6,2021
1494,조천읍,2021-07-01,25463,11577,2.2,13024,12439,1.05,7,2021
1495,조천읍,2021-08-01,25456,11585,2.2,13031,12425,1.05,8,2021
1496,중문동,2018-01-01,10696,4842,2.21,5551,5145,1.08,1,2018
1497,중문동,2018-02-01,10754,4880,2.2,5573,5181,1.08,2,2018
1498,중문동,2018-03-01,10805,4921,2.2,5600,5205,1.08,3,2018
1499,중문동,2018-04-01,10873,4971,2.19,5643,5230,1.08,4,2018
1500,중문동,2018-05-01,10916,4999,2.18,5660,5256,1.08,5,2018
1501,중문동,2018-06-01,10984,5037,2.18,5693,5291,1.08,6,2018
1502,중문동,2018-07-01,11075,5089,2.18,5735,5340,1.07,7,2018
1503,중문동,2018-08-01,11096,5105,2.17,5731,5365,1.07,8,2018
1504,중문동,2018-09-01,11138,5127,2.17,5747,5391,1.07,9,2018
1505,중문동,2018-10-01,11125,5130,2.17,5729,5396,1.06,10,2018
1506,중문동,2018-11-01,11134,5137,2.17,5729,5405,1.06,11,2018
1507,중문동,2018-12-01,11159,5155,2.16,5758,5401,1.07,12,2018
1508,중문동,2019-01-01,11146,5151,2.16,5757,5389,1.07,1,2019
1509,중문동,2019-02-01,11127,5144,2.16,5731,5396,1.06,2,2019
1510,중문동,2019-03-01,11141,5147,2.16,5738,5403,1.06,3,2019
1511,중문동,2019-04-01,11166,5163,2.16,5745,5421,1.06,4,2019
1512,중문동,2019-05-01,11220,5188,2.16,5768,5452,1.06,5,2019
1513,중문동,2019-06-01,11244,5208,2.16,5787,5457,1.06,6,2019
1514,중문동,2019-07-01,11279,5227,2.16,5803,5476,1.06,7,2019
1515,중문동,2019-08-01,11261,5205,2.16,5785,5476,1.06,8,2019
1516,중문동,2019-09-01,11240,5207,2.16,5781,5459,1.06,9,2019
1517,중문동,2019-10-01,11233,5207,2.16,5773,5460,1.06,10,2019
1518,중문동,2019-11-01,11294,5226,2.16,5795,5499,1.05,11,2019
1519,중문동,2019-12-01,11337,5255,2.16,5825,5512,1.06,12,2019
1520,중문동,2020-01-01,11365,5274,2.15,5838,5527,1.06,1,2020
1521,중문동,2020-02-01,11371,5288,2.15,5838,5533,1.06,2,2020
1522,중문동,2020-03-01,11376,5304,2.14,5866,5510,1.06,3,2020
1523,중문동,2020-04-01,11390,5324,2.14,5864,5526,1.06,4,2020
1524,중문동,2020-05-01,11471,5390,2.13,5902,5569,1.06,5,2020
1525,중문동,2020-06-01,11515,5439,2.12,5926,5589,1.06,6,2020
1526,중문동,2020-07-01,11533,5429,2.12,5960,5573,1.07,7,2020
1527,중문동,2020-08-01,11567,5450,2.12,5977,5590,1.07,8,2020
1528,중문동,2020-09-01,11589,5471,2.12,5977,5612,1.07,9,2020
1529,중문동,2020-10-01,11554,5460,2.12,5955,5599,1.06,10,2020
1530,중문동,2020-11-01,11551,5487,2.11,5955,5596,1.06,11,2020
1531,중문동,2020-12-01,11586,5527,2.1,5975,5611,1.06,12,2020
1532,중문동,2021-01-01,11543,5504,2.1,5946,5597,1.06,1,2021
1533,중문동,2021-02-01,11539,5502,2.1,5938,5601,1.06,2,2021
1534,중문동,2021-03-01,11544,5514,2.09,5942,5602,1.06,3,2021
1535,중문동,2021-04-01,11573,5531,2.09,5956,5617,1.06,4,2021
1536,중문동,2021-05-01,11556,5542,2.09,5930,5626,1.05,5,2021
1537,중문동,2021-06-01,11563,5544,2.09,5938,5625,1.06,6,2021
1538,중문동,2021-07-01,11675,5613,2.08,5994,5681,1.06,7,2021
1539,중문동,2021-08-01,11754,5657,2.08,6022,5732,1.05,8,2021
1540,중앙동,2018-01-01,3999,2139,1.87,1913,2086,0.92,1,2018
1541,중앙동,2018-02-01,3959,2119,1.87,1893,2066,0.92,2,2018
1542,중앙동,2018-03-01,3935,2118,1.86,1881,2054,0.92,3,2018
1543,중앙동,2018-04-01,3939,2126,1.85,1889,2050,0.92,4,2018
1544,중앙동,2018-05-01,3940,2134,1.85,1890,2050,0.92,5,2018
1545,중앙동,2018-06-01,3940,2135,1.85,1885,2055,0.92,6,2018
1546,중앙동,2018-07-01,3941,2136,1.85,1883,2058,0.91,7,2018
1547,중앙동,2018-08-01,3913,2126,1.84,1872,2041,0.92,8,2018
1548,중앙동,2018-09-01,3924,2133,1.84,1878,2046,0.92,9,2018
1549,중앙동,2018-10-01,3919,2138,1.83,1883,2036,0.92,10,2018
1550,중앙동,2018-11-01,3901,2134,1.83,1872,2029,0.92,11,2018
1551,중앙동,2018-12-01,3879,2124,1.83,1855,2024,0.92,12,2018
1552,중앙동,2019-01-01,3847,2116,1.82,1844,2003,0.92,1,2019
1553,중앙동,2019-02-01,3848,2120,1.82,1847,2001,0.92,2,2019
1554,중앙동,2019-03-01,3843,2117,1.82,1844,1999,0.92,3,2019
1555,중앙동,2019-04-01,3845,2113,1.82,1848,1997,0.93,4,2019
1556,중앙동,2019-05-01,3811,2094,1.82,1826,1985,0.92,5,2019
1557,중앙동,2019-06-01,3805,2094,1.82,1821,1984,0.92,6,2019
1558,중앙동,2019-07-01,3802,2083,1.83,1816,1986,0.91,7,2019
1559,중앙동,2019-08-01,3778,2075,1.82,1802,1976,0.91,8,2019
1560,중앙동,2019-09-01,3749,2058,1.82,1789,1960,0.91,9,2019
1561,중앙동,2019-10-01,3747,2055,1.82,1781,1966,0.91,10,2019
1562,중앙동,2019-11-01,3725,2046,1.82,1765,1960,0.9,11,2019
1563,중앙동,2019-12-01,3705,2050,1.81,1755,1950,0.9,12,2019
1564,중앙동,2020-01-01,3676,2045,1.8,1741,1935,0.9,1,2020
1565,중앙동,2020-02-01,3662,2045,1.79,1735,1927,0.9,2,2020
1566,중앙동,2020-03-01,3634,2036,1.78,1711,1923,0.89,3,2020
1567,중앙동,2020-04-01,3634,2036,1.78,1720,1914,0.9,4,2020
1568,중앙동,2020-05-01,3641,2049,1.78,1727,1914,0.9,5,2020
1569,중앙동,2020-06-01,3624,2046,1.77,1717,1907,0.9,6,2020
1570,중앙동,2020-07-01,3608,2044,1.77,1714,1894,0.9,7,2020
1571,중앙동,2020-08-01,3595,2037,1.76,1707,1888,0.9,8,2020
1572,중앙동,2020-09-01,3584,2042,1.76,1698,1886,0.9,9,2020
1573,중앙동,2020-10-01,3563,2046,1.74,1690,1873,0.9,10,2020
1574,중앙동,2020-11-01,3533,2032,1.74,1677,1856,0.9,11,2020
1575,중앙동,2020-12-01,3519,2029,1.73,1668,1851,0.9,12,2020
1576,중앙동,2021-01-01,3503,2020,1.73,1660,1843,0.9,1,2021
1577,중앙동,2021-02-01,3467,2005,1.73,1648,1819,0.91,2,2021
1578,중앙동,2021-03-01,3405,1958,1.74,1617,1788,0.9,3,2021
1579,중앙동,2021-04-01,3383,1951,1.73,1614,1769,0.91,4,2021
1580,중앙동,2021-05-01,3372,1947,1.73,1614,1758,0.92,5,2021
1581,중앙동,2021-06-01,3358,1945,1.73,1605,1753,0.92,6,2021
1582,중앙동,2021-07-01,3358,1956,1.72,1603,1755,0.91,7,2021
1583,중앙동,2021-08-01,3337,1944,1.72,1592,1745,0.91,8,2021
1584,천지동,2018-01-01,3547,1865,1.9,1818,1729,1.05,1,2018
1585,천지동,2018-02-01,3537,1858,1.9,1806,1731,1.04,2,2018
1586,천지동,2018-03-01,3532,1862,1.9,1793,1739,1.03,3,2018
1587,천지동,2018-04-01,3530,1864,1.89,1788,1742,1.03,4,2018
1588,천지동,2018-05-01,3567,1880,1.9,1806,1761,1.03,5,2018
1589,천지동,2018-06-01,3560,1889,1.88,1800,1760,1.02,6,2018
1590,천지동,2018-07-01,3556,1890,1.88,1802,1754,1.03,7,2018
1591,천지동,2018-08-01,3566,1894,1.88,1803,1763,1.02,8,2018
1592,천지동,2018-09-01,3561,1897,1.88,1801,1760,1.02,9,2018
1593,천지동,2018-10-01,3570,1904,1.88,1804,1766,1.02,10,2018
1594,천지동,2018-11-01,3564,1907,1.87,1811,1753,1.03,11,2018
1595,천지동,2018-12-01,3570,1921,1.86,1816,1754,1.04,12,2018
1596,천지동,2019-01-01,3550,1915,1.85,1801,1749,1.03,1,2019
1597,천지동,2019-02-01,3569,1920,1.86,1816,1753,1.04,2,2019
1598,천지동,2019-03-01,3589,1930,1.86,1827,1762,1.04,3,2019
1599,천지동,2019-04-01,3621,1946,1.86,1849,1772,1.04,4,2019
1600,천지동,2019-05-01,3615,1945,1.86,1837,1778,1.03,5,2019
1601,천지동,2019-06-01,3600,1948,1.85,1830,1770,1.03,6,2019
1602,천지동,2019-07-01,3600,1951,1.85,1832,1768,1.04,7,2019
1603,천지동,2019-08-01,3580,1946,1.84,1816,1764,1.03,8,2019
1604,천지동,2019-09-01,3560,1932,1.84,1806,1754,1.03,9,2019
1605,천지동,2019-10-01,3559,1934,1.84,1806,1753,1.03,10,2019
1606,천지동,2019-11-01,3548,1929,1.84,1803,1745,1.03,11,2019
1607,천지동,2019-12-01,3544,1923,1.84,1801,1743,1.03,12,2019
1608,천지동,2020-01-01,3558,1923,1.85,1814,1744,1.04,1,2020
1609,천지동,2020-02-01,3535,1909,1.85,1804,1731,1.04,2,2020
1610,천지동,2020-03-01,3546,1919,1.85,1811,1735,1.04,3,2020
1611,천지동,2020-04-01,3545,1930,1.84,1803,1742,1.04,4,2020
1612,천지동,2020-05-01,3556,1952,1.82,1809,1747,1.04,5,2020
1613,천지동,2020-06-01,3568,1966,1.81,1805,1763,1.02,6,2020
1614,천지동,2020-07-01,3558,1965,1.81,1792,1766,1.01,7,2020
1615,천지동,2020-08-01,3561,1969,1.81,1792,1769,1.01,8,2020
1616,천지동,2020-09-01,3539,1968,1.8,1785,1754,1.02,9,2020
1617,천지동,2020-10-01,3526,1973,1.79,1773,1753,1.01,10,2020
1618,천지동,2020-11-01,3523,1975,1.78,1773,1750,1.01,11,2020
1619,천지동,2020-12-01,3524,1972,1.79,1772,1752,1.01,12,2020
1620,천지동,2021-01-01,3515,1970,1.78,1771,1744,1.02,1,2021
1621,천지동,2021-02-01,3503,1974,1.77,1779,1724,1.03,2,2021
1622,천지동,2021-03-01,3463,1948,1.78,1750,1713,1.02,3,2021
1623,천지동,2021-04-01,3453,1941,1.78,1746,1707,1.02,4,2021
1624,천지동,2021-05-01,3477,1954,1.78,1755,1722,1.02,5,2021
1625,천지동,2021-06-01,3466,1955,1.77,1754,1712,1.02,6,2021
1626,천지동,2021-07-01,3456,1963,1.76,1753,1703,1.03,7,2021
1627,천지동,2021-08-01,3452,1961,1.76,1752,1700,1.03,8,2021
1628,추자면,2018-01-01,1862,1082,1.72,1020,842,1.21,1,2018
1629,추자면,2018-02-01,1885,1095,1.72,1031,854,1.21,2,2018
1630,추자면,2018-03-01,1858,1080,1.72,1015,843,1.2,3,2018
1631,추자면,2018-04-01,1845,1071,1.72,1002,843,1.19,4,2018
1632,추자면,2018-05-01,1825,1058,1.72,990,835,1.19,5,2018
1633,추자면,2018-06-01,1832,1059,1.73,994,838,1.19,6,2018
1634,추자면,2018-07-01,1821,1054,1.73,983,838,1.17,7,2018
1635,추자면,2018-08-01,1823,1058,1.72,987,836,1.18,8,2018
1636,추자면,2018-09-01,1816,1057,1.72,985,831,1.19,9,2018
1637,추자면,2018-10-01,1810,1047,1.73,980,830,1.18,10,2018
1638,추자면,2018-11-01,1799,1044,1.72,972,827,1.18,11,2018
1639,추자면,2018-12-01,1804,1049,1.72,979,825,1.19,12,2018
1640,추자면,2019-01-01,1789,1048,1.71,975,814,1.2,1,2019
1641,추자면,2019-02-01,1764,1043,1.69,965,799,1.21,2,2019
1642,추자면,2019-03-01,1756,1037,1.69,958,798,1.2,3,2019
1643,추자면,2019-04-01,1759,1039,1.69,961,798,1.2,4,2019
1644,추자면,2019-05-01,1750,1036,1.69,958,792,1.21,5,2019
1645,추자면,2019-06-01,1741,1035,1.68,951,790,1.2,6,2019
1646,추자면,2019-07-01,1738,1036,1.68,949,789,1.2,7,2019
1647,추자면,2019-08-01,1737,1037,1.68,946,791,1.2,8,2019
1648,추자면,2019-09-01,1743,1042,1.67,953,790,1.21,9,2019
1649,추자면,2019-10-01,1732,1036,1.67,942,790,1.19,10,2019
1650,추자면,2019-11-01,1735,1032,1.68,946,789,1.2,11,2019
1651,추자면,2019-12-01,1733,1023,1.69,941,792,1.19,12,2019
1652,추자면,2020-01-01,1717,1017,1.69,929,788,1.18,1,2020
1653,추자면,2020-02-01,1729,1026,1.69,931,798,1.17,2,2020
1654,추자면,2020-03-01,1704,1013,1.68,918,786,1.17,3,2020
1655,추자면,2020-04-01,1698,1017,1.67,914,784,1.17,4,2020
1656,추자면,2020-05-01,1696,1012,1.68,912,784,1.16,5,2020
1657,추자면,2020-06-01,1687,1007,1.68,903,784,1.15,6,2020
1658,추자면,2020-07-01,1682,1003,1.68,900,782,1.15,7,2020
1659,추자면,2020-08-01,1681,1005,1.67,901,780,1.16,8,2020
1660,추자면,2020-09-01,1674,1000,1.67,899,775,1.16,9,2020
1661,추자면,2020-10-01,1669,1002,1.67,900,769,1.17,10,2020
1662,추자면,2020-11-01,1671,1001,1.67,901,770,1.17,11,2020
1663,추자면,2020-12-01,1677,1006,1.67,903,774,1.17,12,2020
1664,추자면,2021-01-01,1663,997,1.67,891,772,1.15,1,2021
1665,추자면,2021-02-01,1653,994,1.66,891,762,1.17,2,2021
1666,추자면,2021-03-01,1636,980,1.67,878,758,1.16,3,2021
1667,추자면,2021-04-01,1632,976,1.67,872,760,1.15,4,2021
1668,추자면,2021-05-01,1623,974,1.67,870,753,1.16,5,2021
1669,추자면,2021-06-01,1626,973,1.67,874,752,1.16,6,2021
1670,추자면,2021-07-01,1620,972,1.67,870,750,1.16,7,2021
1671,추자면,2021-08-01,1619,971,1.67,871,748,1.16,8,2021
1672,표선면,2018-01-01,12253,5753,2.13,6279,5974,1.05,1,2018
1673,표선면,2018-02-01,12284,5776,2.13,6300,5984,1.05,2,2018
1674,표선면,2018-03-01,12278,5770,2.13,6301,5977,1.05,3,2018
1675,표선면,2018-04-01,12313,5801,2.12,6322,5991,1.06,4,2018
1676,표선면,2018-05-01,12321,5809,2.12,6314,6007,1.05,5,2018
1677,표선면,2018-06-01,12333,5823,2.12,6315,6018,1.05,6,2018
1678,표선면,2018-07-01,12378,5845,2.12,6340,6038,1.05,7,2018
1679,표선면,2018-08-01,12361,5858,2.11,6336,6025,1.05,8,2018
1680,표선면,2018-09-01,12377,5878,2.11,6349,6028,1.05,9,2018
1681,표선면,2018-10-01,12421,5911,2.1,6367,6054,1.05,10,2018
1682,표선면,2018-11-01,12389,5916,2.09,6358,6031,1.05,11,2018
1683,표선면,2018-12-01,12374,5922,2.09,6360,6014,1.06,12,2018
1684,표선면,2019-01-01,12334,5918,2.08,6344,5990,1.06,1,2019
1685,표선면,2019-02-01,12322,5919,2.08,6332,5990,1.06,2,2019
1686,표선면,2019-03-01,12328,5942,2.07,6344,5984,1.06,3,2019
1687,표선면,2019-04-01,12347,5967,2.07,6359,5988,1.06,4,2019
1688,표선면,2019-05-01,12365,5989,2.06,6367,5998,1.06,5,2019
1689,표선면,2019-06-01,12378,6003,2.06,6367,6011,1.06,6,2019
1690,표선면,2019-07-01,12369,6008,2.06,6368,6001,1.06,7,2019
1691,표선면,2019-08-01,12335,6013,2.05,6342,5993,1.06,8,2019
1692,표선면,2019-09-01,12330,6039,2.04,6341,5989,1.06,9,2019
1693,표선면,2019-10-01,12309,6046,2.04,6336,5973,1.06,10,2019
1694,표선면,2019-11-01,12318,6060,2.03,6354,5964,1.07,11,2019
1695,표선면,2019-12-01,12284,6067,2.02,6331,5953,1.06,12,2019
1696,표선면,2020-01-01,12248,6060,2.02,6312,5936,1.06,1,2020
1697,표선면,2020-02-01,12252,6067,2.02,6311,5941,1.06,2,2020
1698,표선면,2020-03-01,12263,6059,2.02,6308,5955,1.06,3,2020
1699,표선면,2020-04-01,12286,6086,2.02,6316,5970,1.06,4,2020
1700,표선면,2020-05-01,12277,6095,2.01,6313,5964,1.06,5,2020
1701,표선면,2020-06-01,12276,6101,2.01,6302,5974,1.05,6,2020
1702,표선면,2020-07-01,12290,6110,2.01,6304,5986,1.05,7,2020
1703,표선면,2020-08-01,12310,6122,2.01,6319,5991,1.05,8,2020
1704,표선면,2020-09-01,12346,6145,2.01,6326,6020,1.05,9,2020
1705,표선면,2020-10-01,12344,6151,2.01,6328,6016,1.05,10,2020
1706,표선면,2020-11-01,12334,6168,2.0,6313,6021,1.05,11,2020
1707,표선면,2020-12-01,12325,6175,2.0,6306,6019,1.05,12,2020
1708,표선면,2021-01-01,12339,6186,1.99,6309,6030,1.05,1,2021
1709,표선면,2021-02-01,12357,6178,2.0,6316,6041,1.05,2,2021
1710,표선면,2021-03-01,12307,6141,2.0,6302,6005,1.05,3,2021
1711,표선면,2021-04-01,12334,6151,2.01,6313,6021,1.05,4,2021
1712,표선면,2021-05-01,12337,6165,2.0,6314,6023,1.05,5,2021
1713,표선면,2021-06-01,12347,6168,2.0,6314,6033,1.05,6,2021
1714,표선면,2021-07-01,12339,6171,2.0,6313,6026,1.05,7,2021
1715,표선면,2021-08-01,12340,6175,2.0,6299,6041,1.04,8,2021
1716,한경면,2018-01-01,8950,4479,2.0,4509,4441,1.02,1,2018
1717,한경면,2018-02-01,8965,4495,1.99,4509,4456,1.01,2,2018
1718,한경면,2018-03-01,8999,4547,1.98,4528,4471,1.01,3,2018
1719,한경면,2018-04-01,9031,4565,1.98,4546,4485,1.01,4,2018
1720,한경면,2018-05-01,9093,4592,1.98,4574,4519,1.01,5,2018
1721,한경면,2018-06-01,9094,4599,1.98,4574,4520,1.01,6,2018
1722,한경면,2018-07-01,9087,4610,1.97,4562,4525,1.01,7,2018
1723,한경면,2018-08-01,9064,4613,1.96,4564,4500,1.01,8,2018
1724,한경면,2018-09-01,9051,4611,1.96,4559,4492,1.01,9,2018
1725,한경면,2018-10-01,9074,4630,1.96,4564,4510,1.01,10,2018
1726,한경면,2018-11-01,9068,4649,1.95,4573,4495,1.02,11,2018
1727,한경면,2018-12-01,9089,4657,1.95,4582,4507,1.02,12,2018
1728,한경면,2019-01-01,9086,4666,1.95,4583,4503,1.02,1,2019
1729,한경면,2019-02-01,9093,4669,1.95,4584,4509,1.02,2,2019
1730,한경면,2019-03-01,9122,4677,1.95,4597,4525,1.02,3,2019
1731,한경면,2019-04-01,9134,4676,1.95,4605,4529,1.02,4,2019
1732,한경면,2019-05-01,9101,4682,1.94,4591,4510,1.02,5,2019
1733,한경면,2019-06-01,9116,4692,1.94,4606,4510,1.02,6,2019
1734,한경면,2019-07-01,9118,4693,1.94,4603,4515,1.02,7,2019
1735,한경면,2019-08-01,9098,4688,1.94,4589,4509,1.02,8,2019
1736,한경면,2019-09-01,9065,4671,1.94,4562,4503,1.01,9,2019
1737,한경면,2019-10-01,9072,4686,1.94,4582,4490,1.02,10,2019
1738,한경면,2019-11-01,9059,4705,1.93,4577,4482,1.02,11,2019
1739,한경면,2019-12-01,9037,4712,1.92,4552,4485,1.01,12,2019
1740,한경면,2020-01-01,9044,4709,1.92,4559,4485,1.02,1,2020
1741,한경면,2020-02-01,9045,4710,1.92,4560,4485,1.02,2,2020
1742,한경면,2020-03-01,9050,4715,1.92,4566,4484,1.02,3,2020
1743,한경면,2020-04-01,9021,4715,1.91,4540,4481,1.01,4,2020
1744,한경면,2020-05-01,9011,4728,1.91,4536,4475,1.01,5,2020
1745,한경면,2020-06-01,9061,4751,1.91,4559,4502,1.01,6,2020
1746,한경면,2020-07-01,9079,4773,1.9,4570,4509,1.01,7,2020
1747,한경면,2020-08-01,9082,4790,1.9,4577,4505,1.02,8,2020
1748,한경면,2020-09-01,9052,4781,1.89,4558,4494,1.01,9,2020
1749,한경면,2020-10-01,9049,4792,1.89,4555,4494,1.01,10,2020
1750,한경면,2020-11-01,9019,4780,1.89,4538,4481,1.01,11,2020
1751,한경면,2020-12-01,9029,4802,1.88,4555,4474,1.02,12,2020
1752,한경면,2021-01-01,9041,4812,1.88,4554,4487,1.01,1,2021
1753,한경면,2021-02-01,9076,4823,1.88,4566,4510,1.01,2,2021
1754,한경면,2021-03-01,9052,4819,1.88,4564,4488,1.02,3,2021
1755,한경면,2021-04-01,9097,4857,1.87,4585,4512,1.02,4,2021
1756,한경면,2021-05-01,9150,4893,1.87,4614,4536,1.02,5,2021
1757,한경면,2021-06-01,9158,4902,1.87,4627,4531,1.02,6,2021
1758,한경면,2021-07-01,9179,4913,1.87,4631,4548,1.02,7,2021
1759,한경면,2021-08-01,9229,4938,1.87,4635,4594,1.01,8,2021
1760,한림읍,2018-01-01,20889,9865,2.12,10808,10081,1.07,1,2018
1761,한림읍,2018-02-01,20885,9868,2.12,10796,10089,1.07,2,2018
1762,한림읍,2018-03-01,20996,9928,2.11,10860,10136,1.07,3,2018
1763,한림읍,2018-04-01,21036,9961,2.11,10868,10168,1.07,4,2018
1764,한림읍,2018-05-01,21112,10029,2.11,10898,10214,1.07,5,2018
1765,한림읍,2018-06-01,21101,10038,2.1,10884,10217,1.07,6,2018
1766,한림읍,2018-07-01,21126,10071,2.1,10895,10231,1.06,7,2018
1767,한림읍,2018-08-01,21190,10115,2.09,10930,10260,1.07,8,2018
1768,한림읍,2018-09-01,21197,10119,2.09,10944,10253,1.07,9,2018
1769,한림읍,2018-10-01,21235,10158,2.09,10962,10273,1.07,10,2018
1770,한림읍,2018-11-01,21283,10199,2.09,10988,10295,1.07,11,2018
1771,한림읍,2018-12-01,21309,10204,2.09,10990,10319,1.07,12,2018
1772,한림읍,2019-01-01,21337,10217,2.09,11011,10326,1.07,1,2019
1773,한림읍,2019-02-01,21356,10245,2.08,11029,10327,1.07,2,2019
1774,한림읍,2019-03-01,21376,10274,2.08,11037,10339,1.07,3,2019
1775,한림읍,2019-04-01,21411,10302,2.08,11048,10363,1.07,4,2019
1776,한림읍,2019-05-01,21441,10338,2.07,11052,10389,1.06,5,2019
1777,한림읍,2019-06-01,21442,10346,2.07,11041,10401,1.06,6,2019
1778,한림읍,2019-07-01,21400,10336,2.07,11023,10377,1.06,7,2019
1779,한림읍,2019-08-01,21419,10351,2.07,11021,10398,1.06,8,2019
1780,한림읍,2019-09-01,21388,10369,2.06,11011,10377,1.06,9,2019
1781,한림읍,2019-10-01,21380,10412,2.05,11013,10367,1.06,10,2019
1782,한림읍,2019-11-01,21400,10404,2.06,11023,10377,1.06,11,2019
1783,한림읍,2019-12-01,21365,10403,2.05,11011,10354,1.06,12,2019
1784,한림읍,2020-01-01,21373,10392,2.06,11004,10369,1.06,1,2020
1785,한림읍,2020-02-01,21326,10370,2.06,10985,10341,1.06,2,2020
